symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
ADANITRANS,Adani Transmission Limited,7(2),Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust),13-Nov-2020 16:56,1083262,,0,0,0,0,Equity Shares,298000,316356,Pledge,-,https://archives.nseindia.com/corporate/xbrl/IT_1083262_362626_13112020045608_WEB.xml,Promoter Group,621197910,56.48,97000000,Equity Shares,621197910,56.48,12-Nov-2020,12-Nov-2020,13-Nov-2020,Pledge Creation,-,NA,-
LTI,Larsen & Toubro Infotech Limited,7(2),Kedar Gadgil,13-Nov-2020 16:51,1083259,,0,0,0,0,Equity Shares,385,316350,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083259_362611_13112020045114_WEB.xml,Employees/Designated Employees,7760,0,1202905,Equity Shares,7375,0,06-Nov-2020,12-Nov-2020,13-Nov-2020,Market Sale,-,NSE,-
RBLBANK,RBL Bank Limited,7(2),PAROOL SETH,13-Nov-2020 16:46,1083257,,0,0,0,0,Equity Shares,10000,316345,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083257_362591_13112020044640_WEB.xml,Employees/Designated Employees,283720,0.06,2080000,Equity Shares,273720,0.05,10-Nov-2020,10-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
RBLBANK,RBL Bank Limited,7(2),PARMINDER SINGH,13-Nov-2020 16:46,1083257,,0,0,0,0,Equity Shares,5000,316344,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083257_362591_13112020044640_WEB.xml,Employees/Designated Employees,92355,0.02,1030000,Equity Shares,87355,0.02,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
RBLBANK,RBL Bank Limited,7(2),VIPUL KUMAR,13-Nov-2020 16:46,1083257,,0,0,0,0,Equity Shares,7950,316343,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083257_362591_13112020044640_WEB.xml,Employees/Designated Employees,37950,0.01,1679199,Equity Shares,30000,0.01,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
RBLBANK,RBL Bank Limited,7(2),REVA AHUJA,13-Nov-2020 16:46,1083257,,0,0,0,0,Equity Shares,30000,316346,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083257_362591_13112020044640_WEB.xml,Immediate relative,501000,0.1,6310200,Equity Shares,471000,0.09,11-Nov-2020,11-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
RBLBANK,RBL Bank Limited,7(2),SHANTA VALLURY GANDHI,13-Nov-2020 16:46,1083257,,0,0,0,0,Equity Shares,10000,316348,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083257_362591_13112020044640_WEB.xml,Employees/Designated Employees,132304,0.03,2056500,Equity Shares,122304,0.02,13-Nov-2020,13-Nov-2020,13-Nov-2020,Market Sale,-,BSE,-
RBLBANK,RBL Bank Limited,7(2),PARMINDER SINGH,13-Nov-2020 16:46,1083257,,0,0,0,0,Equity Shares,7500,316347,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083257_362591_13112020044640_WEB.xml,Employees/Designated Employees,87355,0.02,1522500,Equity Shares,79855,0.02,13-Nov-2020,13-Nov-2020,13-Nov-2020,Market Sale,-,NSE,-
ADANIGREEN,Adani Green Energy Limited,7(2),Gautam S. Adani & Rajesh S. Adani (On Behalf Of S. B. Adani Family Trust),13-Nov-2020 16:41,1083255,,0,0,0,0,Equity Shares,1246000,316336,Pledge,-,https://archives.nseindia.com/corporate/xbrl/IT_1083255_362584_13112020044144_WEB.xml,Promoter Group,384372075,24.58,1174200000,Equity Shares,384372075,24.58,12-Nov-2020,12-Nov-2020,13-Nov-2020,Pledge Creation,-,NA,-
GEEKAYWIRE,Geekay Wires Limited,7(2),RAJ KUMAR GOEL,13-Nov-2020 16:34,1083253,,0,0,0,0,Equity Shares,2669,316333,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083253_362538_13112020043422_WEB.xml,Immediate relative,Nil,0,165873,Equity Shares,2669,0.03,11-Nov-2020,12-Nov-2020,13-Nov-2020,Market Purchase,-,NSE,-
GEEKAYWIRE,Geekay Wires Limited,7(2),SASHI GOEL,13-Nov-2020 16:34,1083253,,0,0,0,0,Equity Shares,2450,316334,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083253_362538_13112020043422_WEB.xml,Immediate relative,Nil,0,152265,Equity Shares,2450,0.02,11-Nov-2020,12-Nov-2020,13-Nov-2020,Market Purchase,-,NSE,-
HATSUN,Hatsun Agro Product Limited,7(2),C Sathyan,13-Nov-2020 16:30,1083251,,0,0,0,0,Equity Shares,452800,316329,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083251_362521_13112020043055_WEB.xml,Promoter Group,15368974,9.51,373560000,Equity Shares,15821774,9.79,13-Nov-2020,13-Nov-2020,13-Nov-2020,Market Purchase,-,NSE,-
HATSUN,Hatsun Agro Product Limited,7(2),C Sathyan,13-Nov-2020 16:30,1083251,,0,0,0,0,Equity Shares,172200,316330,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083251_362521_13112020043055_WEB.xml,Promoter Group,15196774,9.4,142065000,Equity Shares,15368974,9.51,12-Nov-2020,12-Nov-2020,13-Nov-2020,Market Purchase,-,NSE,-
LAURUSLABS,Laurus Labs Limited,7(2),L Deepthi Kumar,13-Nov-2020 16:25,1083249,,0,0,0,0,Equity Shares,17743,316326,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083249_362511_13112020042507_WEB.xml,Immediate relative,15542,0,5245062,Equity Shares,33285,0.01,02-Nov-2020,12-Nov-2020,13-Nov-2020,Market Purchase,-,NSE,-
ICICIGI,ICICI Lombard General Insurance Company Limited,7(2),ANJAN PRABHU K,13-Nov-2020 16:12,1083247,,0,0,0,0,Equity Shares,3180,316321,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083247_362484_13112020041235_WEB.xml,Employees/Designated Employees,Nil,0,3456183,Equity Shares,3180,0,09-Nov-2020,09-Nov-2020,11-Nov-2020,ESOP,-,NA,-
GODREJPROP,Godrej Properties Limited,7(2),K Uday Bhaskar,13-Nov-2020 15:59,1083244,,0,0,0,0,Equity Shares,5000,316317,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083244_362431_13112020035959_WEB.xml,Employees/Designated Employees,10051,0,4962500,Equity Shares,5051,0,12-Nov-2020,12-Nov-2020,13-Nov-2020,Market Sale,-,BSE,-
GODREJAGRO,Godrej Agrovet Limited,7(2),Nasim Ali,13-Nov-2020 15:59,1083243,,0,0,0,0,Equity Shares,1600,316312,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083243_362428_13112020035909_WEB.xml,Employees/Designated Employees,85196,0.04,804320,Equity Shares,83596,0.04,09-Nov-2020,09-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
GODREJAGRO,Godrej Agrovet Limited,7(2),Viney Vatal,13-Nov-2020 15:59,1083243,,0,0,0,0,Equity Shares,3000,316316,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083243_362428_13112020035909_WEB.xml,Employees/Designated Employees,24908,0.01,1488510,Equity Shares,21908,0.01,11-Nov-2020,11-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
GODREJAGRO,Godrej Agrovet Limited,7(2),Viney Vatal,13-Nov-2020 15:59,1083243,,0,0,0,0,Equity Shares,2000,316315,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083243_362428_13112020035909_WEB.xml,Employees/Designated Employees,26908,0.01,986240,Equity Shares,24908,0.01,10-Nov-2020,10-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
GODREJAGRO,Godrej Agrovet Limited,7(2),Nasim Ali,13-Nov-2020 15:59,1083243,,0,0,0,0,Equity Shares,1900,316314,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083243_362428_13112020035909_WEB.xml,Employees/Designated Employees,83396,0.04,944300,Equity Shares,81496,0.04,11-Nov-2020,11-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
GODREJAGRO,Godrej Agrovet Limited,7(2),Nasim Ali,13-Nov-2020 15:59,1083243,,0,0,0,0,Equity Shares,200,316313,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083243_362428_13112020035909_WEB.xml,Employees/Designated Employees,83596,0.04,98600,Equity Shares,83396,0.04,10-Nov-2020,10-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
STLTECH,Sterlite Technologies Limited,7(2),Pravin Agarwal,13-Nov-2020 15:49,1083239,,0,0,0,0,Equity Shares,122770,316309,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083239_362386_13112020034927_WEB.xml,Director,1186750,0.3,18415500,Equity Shares,1063980,0.26,11-Nov-2020,11-Nov-2020,13-Nov-2020,Market Sale,-,NSE,-
STLTECH,Sterlite Technologies Limited,7(2),Pravin Agarwal,13-Nov-2020 15:49,1083239,,0,0,0,0,Equity Shares,177230,316310,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083239_362386_13112020034927_WEB.xml,Director,1063980,0.26,26584500,Equity Shares,886750,0.22,12-Nov-2020,12-Nov-2020,13-Nov-2020,Market Sale,-,NSE,-
AUBANK,AU Small Finance Bank Limited,7(2),AMIT MALHOTRA,13-Nov-2020 15:43,1083238,,0,0,0,0,Equity Shares,17100,316307,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083238_362361_13112020034317_WEB.xml,Employees/Designated Employees,72397,0.02,13655454,Equity Shares,55297,0.02,20-Oct-2020,10-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
AUBANK,AU Small Finance Bank Limited,7(2),Manoj Tibrewal,13-Nov-2020 15:43,1083238,,0,0,0,0,Equity Shares,3000,316308,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083238_362361_13112020034317_WEB.xml,Employees/Designated Employees,1001708,0.33,2566040,Equity Shares,998708,0.33,11-Nov-2020,12-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(3),Ajith Damodaran,13-Nov-2020 15:34,1083235,,0,0,0,0,Equity Shares,5000,316301,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083235_362322_13112020033455_WEB.xml,-,54500,0,6828650,Equity Shares,54500,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(3),Ajith Damodaran,13-Nov-2020 15:34,1083235,,0,0,0,0,Equity Shares,5000,316302,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083235_362322_13112020033455_WEB.xml,-,54500,0,6828650,Equity Shares,49500,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
AMJLAND,Amj Land Holdings Limited,7(2),Pudumjee Paper Products Limited,13-Nov-2020 15:31,1083233,,0,0,0,0,Equity Shares,4456,316298,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1083233_362302_13112020033114_WEB.xml,Promoter Group,1592077,3.88,97627,Equity Shares,1596533,3.89,12-Nov-2020,12-Nov-2020,13-Nov-2020,Market Purchase,-,"BSE,NSE",-
BERGEPAINT,Berger Paints (I) Limited,7(2),RAJIB DE,13-Nov-2020 15:29,1083232,,0,0,0,0,Equity Shares,1000,316297,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083232_362292_13112020032938_WEB.xml,Employees/Designated Employees,13820,0,640780,Equity Shares,12820,0,11-Nov-2020,11-Nov-2020,13-Nov-2020,Market Sale,-,NSE,-
ALKEM,Alkem Laboratories Limited,7(2),Deepak Kumar Singh,13-Nov-2020 15:28,1083231,,0,0,0,0,Equity Shares,5823,316296,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083231_362286_13112020032831_WEB.xml,Employees/Designated Employees,2972625,2.49,15467907,Equity Shares,2966802,2.48,12-Nov-2020,12-Nov-2020,13-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Bhagwant Pilkhwal,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2000,316291,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,17000,0,2800000,Equity Shares,15000,0,11-Nov-2020,11-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Vivek Ramesh Vazirani,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,14000,316252,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,160690,0,19032480,Equity Shares,146690,0,09-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Chakrapani Venkatachari,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,12500,316253,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,1090830,0.02,17300000,Equity Shares,1078330,0.02,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Unnikrishnan Subramanian Aryasankaranilayam,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2000,316254,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,26535,0,2788000,Equity Shares,26535,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Unnikrishnan Subramanian Aryasankaranilayam,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2000,316255,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,26535,0,2788000,Equity Shares,24535,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Sameer Agrawal,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,3000,316256,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,60981,0,4191200,Equity Shares,57981,0,10-Nov-2020,11-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Sitanshu Mitra,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,3000,316257,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,330488,0.01,4189810,Equity Shares,327488,0.01,10-Nov-2020,11-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Rajeev Sengupta,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,8000,316258,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,69466,0,10809440,Equity Shares,61466,0,09-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Rajesh Kanubhai Naik,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,9950,316259,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,9950,0,13481250,Equity Shares,Nil,0,09-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Rahul Raj Sampat,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,6500,316260,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,83940,0,8798550,Equity Shares,83940,0,09-Nov-2020,10-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Rahul Raj Sampat,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,6500,316261,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,83940,0,8798550,Equity Shares,77440,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Rajesh Sharma,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,45000,316262,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,157000,0,61650000,Equity Shares,157000,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Rajesh Sharma,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,4000,316263,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,157000,0,5505000,Equity Shares,153000,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Ramnath V Raikar,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2500,316264,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,154999,0,3459324,Equity Shares,152499,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Rashmi Swapnil Agaskar,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,1000,316265,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,52866,0,1320000,Equity Shares,51866,0,06-Nov-2020,09-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Prashant Ramesh Mehra,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,15000,316266,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,183000,0,20455000,Equity Shares,183000,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Prashant Ramesh Mehra,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,15000,316267,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,183000,0,20455000,Equity Shares,168000,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Neeraj Chawla,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,1700,316268,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,35470,0,2306338,Equity Shares,33770,0,09-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Nirav Vimal Shah,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,20000,316269,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,398400,0.01,27650000,Equity Shares,378400,0.01,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Mehul Dipil Nagda,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,1000,316270,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,77100,0,1375000,Equity Shares,76100,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Lopa Ruparel,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,7000,316271,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,55000,0,9615425,Equity Shares,48000,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Kaizad Bharucha,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,8412,316272,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Director,1927514,0.04,10725300,Equity Shares,1919102,0.03,06-Nov-2020,06-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Kaizad Bharucha,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,25000,316273,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Director,1919102,0.03,34100000,Equity Shares,1894102,0.03,11-Nov-2020,11-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Dhiraj Relli,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,116200,316274,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,375806,0.01,161436300,Equity Shares,259606,0.01,11-Nov-2020,11-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Dhiraj Relli,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,24250,316275,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,375806,0.01,33768777,Equity Shares,351556,0.01,10-Nov-2020,11-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Deepak Kumar Mohanty,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2000,316276,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,17000,0,2796150,Equity Shares,15000,0,11-Nov-2020,11-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Dinesh Luthra,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2500,316277,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,127500,0,3432500,Equity Shares,125000,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Bhagwant Pilkhwal,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2000,316290,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,17000,0,2800000,Equity Shares,17000,0,11-Nov-2020,11-Nov-2020,12-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Nirav Vimal Shah,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,100000,316289,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,378400,0.01,139000000,Equity Shares,378400,0.01,12-Nov-2020,12-Nov-2020,12-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Sharad Vijay Goenka,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,1000,316288,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,41885,0,1408400,Equity Shares,40885,0,11-Nov-2020,11-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Sharad Vijay Goenka,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,1000,316287,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,41885,0,1408400,Equity Shares,41885,0,11-Nov-2020,11-Nov-2020,11-Nov-2020,Revokation of Pledge,-,NA,-
HDFCBANK,HDFC Bank Limited,7(2),Sanjiv Bhuyan,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,2000,316286,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,21390,0,2765766,Equity Shares,19390,0,11-Nov-2020,11-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Arabelle Pinto,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,3000,316285,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,222300,0,4067800,Equity Shares,219300,0,09-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Anand Mankodi,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,8000,316284,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,203800,0,11076500,Equity Shares,195800,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Ajay Kumar Kapoor,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,10000,316283,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,97588,0,13930000,Equity Shares,87588,0,10-Nov-2020,10-Nov-2020,11-Nov-2020,Market Sale,-,NSE,-
HDFCBANK,HDFC Bank Limited,7(2),Amit Kumar Goel,13-Nov-2020 15:26,1083229,,0,0,0,0,Equity Shares,8200,316282,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1083229_362277_13112020032625_WEB.xml,Employees/Designated Employees,70200,0,11269055,Equity Shares,62000,0,10-Nov-2020,11-Nov-2020,12-Nov-2020,Market Sale,-,NSE,-
